Timestamp,Event,Content,Touchpoint,Location,PunctuationInSentece,NumberOfWords,NumberOfCharacters,SelectedButtonIndex,FullSentece,TimeSpan,IdentificationTags,LocationTags
32:20.2,sentence-prediction[2]-updated,love the drones,,"380,558",N,3,0,0,i love the drones,,,"location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
32:20.2,sentence-prediction[3]-updated,looking for the prediction but i don't have to.,,"740,195",Y,9,0,0,i am always looking for the prediction but i don't have to.,,"person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
32:20.2,sentence-prediction[4]-updated,lot of use,,"380,195",N,3,0,0,but it needs a lot of use,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:20.3,word-prediction[1]-updated,look,,"740,130",,0,0,0,,,,
32:20.3,word-prediction[2]-updated,lol,,"790,410",,0,0,0,,,,
32:20.3,word-prediction[3]-updated,lose,,"160,410",,0,0,0,,,,
32:20.3,word-prediction[4]-updated,lost,,"160,345",,0,0,0,,,,
32:22.4,Sentence-prediction[3]-selected,looking,"794.5,225.5",,N,9,0,1,looking for the prediction but i don't have to.,,,
32:22.4,output-updated,i don't like people looking ,,,,0,0,0,,,,
32:22.5,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:22.6,sentence-prediction[1]-updated,for specific words,,"340,410",N,3,0,0,i find that people are still looking for specific words,,"person1, person3, person2, person7, person8, Unknown, person4, person5, person6","lcoation1, location8, lovation7, location3, location6, location4, location2, location5"
32:22.6,sentence-prediction[2]-updated,elsewhere,,"200,195",N,1,0,0,so don't worry about looking elsewhere,,"person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
32:22.6,sentence-prediction[3]-updated,at scanning,,"70,410",N,2,0,0,we are not looking at scanning,,"person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
32:22.6,word-prediction[1]-updated,to,,"380,195",,0,0,0,,,,
32:22.6,word-prediction[2]-updated,forward,,"340,345",,0,0,0,,,,
32:22.6,word-prediction[3]-updated,like,,"790,410",,0,0,0,,,,
32:22.7,word-prediction[4]-updated,back,,"470,623",,0,0,0,,,,
32:23.6,Letter-button-selected,o,"767,324.50","740,260",,0,0,0,,,,
32:23.6,output-updated,i don't like people looking o,,,,0,0,0,,,,
32:23.7,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:23.7,sentence-prediction[1]-updated,other people proves that i don't do it,,"380,195",N,8,0,0,but i think my using it slower than other people proves that i don't do it,,"Unknown, person1, person5, person4, person3, person7, person2, person6, person8","lovation7, location5, lcoation1, location6, location4, location2, location8, location3"
32:23.7,sentence-prediction[2]-updated,over my shoulder,,"380,623",N,3,0,0,that's why people should never look over my shoulder,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:23.7,sentence-prediction[3]-updated,of sentences that i have used before,,"340,410",N,7,0,0,because i am loving using this system and what is more wierd is how i am using parts of sentences that i have used before,,"person1, person3, person2, person7, person8, Unknown, person4, person5, person6","lcoation1, location8, lovation7, location3, location6, location4, location2, location5"
32:23.8,word-prediction[1]-updated,out,,"560,130",,0,0,0,,,,
32:23.8,word-prediction[2]-updated,on,,"560,558",,0,0,0,,,,
32:23.8,word-prediction[3]-updated,or,,"290,195",,0,0,0,,,,
32:23.8,word-prediction[4]-updated,off,,"340,345",,0,0,0,,,,
32:25.2,Sentence-prediction[2]-selected,over my shoulder,"598,663.50",,N,3,0,3,over my shoulder,,,
32:25.2,output-updated,i don't like people looking over my shoulder ,,,,0,0,0,,,,
32:25.3,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:25.4,word-prediction[1]-updated,and,,"70,410",,0,0,0,,,,
32:25.4,word-prediction[2]-updated,to,,"380,195",,0,0,0,,,,
32:25.4,word-prediction[3]-updated,injury,,"650,195",,0,0,0,,,,
32:25.5,word-prediction[4]-updated,of,,"740,130",,0,0,0,,,,
32:37.4,sentence-added-to-database,i don't like people looking over my shoulder,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:37.4,TTS-button-selected,i don't like people looking over my shoulder ,"1037.5,750","960,688",,0,0,0,,,,
32:37.4,words-per-minute-value_word_count,28.92,,,,8,0,0,i don't like people looking over my shoulder,0.27667,,
32:37.4,words-per-minute-value_character_count,31.08,,,,0,44,0,i don't like people looking over my shoulder,0.27667,,
32:42.6,Clear-button-selected,Clear,"996.5,536.5","960,475",,0,0,0,,,,
32:42.6,words-per-minute-value_word_count,28.92,,,,8,0,0,i don't like people looking over my shoulder,0.27667,,
32:42.6,words-per-minute-value_character_count,31.08,,,,0,44,0,i don't like people looking over my shoulder,0.27667,,
32:42.6,output-updated,,,,,0,0,0,,,,
32:42.7,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:42.7,sentence-prediction[1]-updated,hello alex,,"520,410",N,2,0,0,hello alex,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:42.7,sentence-prediction[2]-updated,exactly,,"200,195",N,1,0,0,exactly,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:42.8,sentence-prediction[3]-updated,hello everyone,,"520,345",N,2,0,0,hello everyone,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:42.8,sentence-prediction[4]-updated,the voice,,"380,195",N,2,0,0,the voice,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:42.8,sentence-prediction[5]-updated,normal please,,"560,623",N,2,0,0,normal please,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:42.8,word-prediction[1]-updated,to,,"380,130",,0,0,0,,,,
32:42.8,word-prediction[2]-updated,and,,"70,345",,0,0,0,,,,
32:42.8,word-prediction[3]-updated,of,,"740,130",,0,0,0,,,,
32:42.8,word-prediction[4]-updated,in,,"650,130",,0,0,0,,,,
32:44.3,word-prediction[2]-selected,and,"119,386","70,345",,0,0,0,,,,
32:44.3,output-updated,and ,,,,0,0,0,,,,
32:44.4,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:44.5,sentence-prediction[1]-updated,predicting both words and sentences,,"830,195",N,5,0,0,and predicting both words and sentences,,"person4, person1, person6, person2, person5, Unknown, person3, person7, person8","location2, location5, location6, location4, lcoation1, location8, lovation7, location3"
32:44.5,sentence-prediction[2]-updated,try it out for real,,"380,195",N,5,0,0,come and try it out for real,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:44.5,sentence-prediction[3]-updated,need to stop recording every now and then,,"560,623",N,8,0,0,we are about to engage in a longitudinal study with aac users and need to stop recording every now and then,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
32:44.5,sentence-prediction[4]-updated,stayed,,"160,410",N,1,0,0,and stayed,,"person2, Unknown, person3, person1, person4, person7, person6, person5","location6, lovation7, location5, lcoation1, location4, location2, location3, location8"
32:44.5,sentence-prediction[5]-updated,brian,,"470,558",N,1,0,0,hello barney and brian,,"person1, person6, person5, Unknown, person3, person2, person7, person4","location2, lovation7, location4, location8, location5, location6, lcoation1, location3"
32:44.5,word-prediction[1]-updated,i,,"650,130",,0,0,0,,,,
32:44.5,word-prediction[2]-updated,a,,"70,410",,0,0,0,,,,
32:44.6,word-prediction[3]-updated,then,,"380,130",,0,0,0,,,,
32:44.6,word-prediction[4]-updated,we,,"110,195",,0,0,0,,,,
32:48.8,Letter-button-selected,r,"339.5,297.5","290,260",,0,0,0,,,,
32:48.8,output-updated,and r,,,,0,0,0,,,,
32:48.9,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
32:49.0,sentence-prediction[1]-updated,really stretched my adductors,,"200,195",N,4,0,0,it is so much wider and really stretched my adductors,,,"location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
32:49.0,sentence-prediction[2]-updated,rolf reads over my shoulder.,,"740,195",Y,5,0,0,and it is maddening when rolf reads over my shoulder.,,"person1, person7, person3, person2, person4, person5, Unknown, person6, person8","location2, lovation7, lcoation1, location6, location8, location5, location3, location4"
32:49.0,word-prediction[1]-updated,ready,,"200,130",,0,0,0,,,,
32:49.0,word-prediction[2]-updated,running,,"560,130",,0,0,0,,,,
32:49.0,word-prediction[3]-updated,roll,,"740,130",,0,0,0,,,,
32:49.0,word-prediction[4]-updated,ran,,"70,410",,0,0,0,,,,
33:14.7,Clear-button-selected,Clear,"992.5,517","960,475",,0,0,0,,,,
33:14.7,words-per-minute-value_word_count,26.51,,,,2,0,0,and r,0.07544,,
33:14.7,words-per-minute-value_character_count,10.61,,,,0,5,0,and r,0.07544,,
33:14.7,output-updated,,,,,0,0,0,,,,
33:14.8,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
33:14.8,sentence-prediction[1]-updated,hello alex,,"520,410",N,2,0,0,hello alex,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
33:14.8,sentence-prediction[2]-updated,exactly,,"200,195",N,1,0,0,exactly,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
33:14.8,sentence-prediction[3]-updated,hello everyone,,"520,345",N,2,0,0,hello everyone,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
33:14.8,sentence-prediction[4]-updated,the voice,,"380,195",N,2,0,0,the voice,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
33:14.9,sentence-prediction[5]-updated,normal please,,"560,623",N,2,0,0,normal please,,,"location3, location4, location5, location6, lovation7, location8, lcoation1, location2"
33:14.9,word-prediction[1]-updated,to,,"380,130",,0,0,0,,,,
33:14.9,word-prediction[2]-updated,and,,"70,345",,0,0,0,,,,
33:14.9,word-prediction[3]-updated,of,,"740,130",,0,0,0,,,,
33:14.9,word-prediction[4]-updated,in,,"650,130",,0,0,0,,,,
33:38.8,Letter-button-selected,r,"306,283","290,260",,0,0,0,,,,
33:38.9,output-updated,r,,,,0,0,0,,,,
33:38.9,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
33:39.0,sentence-prediction[1]-updated,really great,,"200,195",N,2,0,0,it's really great,,"person7, person6, person2, Unknown, person1, person5, person4, person3, person8","lovation7, location8, location6, lcoation1, location3, location4, location2, location5"
33:39.0,sentence-prediction[2]-updated,rob a bank,,"740,195",N,3,0,0,they rob a bank,,,"location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
33:39.0,word-prediction[1]-updated,rt,,"380,130",,0,0,0,,,,
33:39.0,word-prediction[2]-updated,real,,"200,130",,0,0,0,,,,
33:39.0,word-prediction[3]-updated,run,,"560,195",,0,0,0,,,,
33:39.0,word-prediction[4]-updated,room,,"740,130",,0,0,0,,,,
34:01.1,Letter-button-selected,o,"777.5,291.5","740,260",,0,0,0,,,,
34:01.1,output-updated,ro,,,,0,0,0,,,,
34:01.2,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
34:01.2,sentence-prediction[1]-updated,rob a bank,,"470,623",N,3,0,0,they rob a bank,,,"location4, location2, lcoation1, location3, location6, location8, location5, lovation7"
34:01.3,sentence-prediction[2]-updated,rolf reads over my shoulder.,,"790,410",Y,5,0,0,and it is maddening when rolf reads over my shoulder.,,"person1, person7, person3, person2, person4, person5, Unknown, person6, person8","location2, lovation7, lcoation1, location6, location8, location5, location3, location4"
34:01.3,sentence-prediction[3]-updated,rolf types for me,,"790,345",N,4,0,0,and even worse when rolf types for me,,"person1, person7, person3, person2, person4, person5, Unknown, person6, person8","location2, lovation7, lcoation1, location6, location8, location5, location3, location4"
34:01.3,sentence-prediction[4]-updated,rooms you have like small humps,,"740,195",N,6,0,0,between rooms you have like small humps,,"person2, person4, Unknown, person1, person6, person3, person7, person5, person8","lcoation1, location5, location6, location3, location8, lovation7, location2, location4"
34:01.3,word-prediction[1]-updated,room,,"740,130",,0,0,0,,,,
34:01.3,word-prediction[2]-updated,road,,"70,410",,0,0,0,,,,
34:01.3,word-prediction[3]-updated,rock,,"290,623",,0,0,0,,,,
34:01.3,word-prediction[4]-updated,round,,"560,195",,0,0,0,,,,
34:28.9,Sentence-prediction[2]-selected,rolf,"811.5,455.5",,N,5,0,1,rolf reads over my shoulder.,,,
34:28.9,output-updated,rolf ,,,,0,0,0,,,,
34:29.0,tags-Updated,Current Location and Identification Tags Updated,,,,0,0,0,,,,"location3, location5, location8, lcoation1, location2, location4, location6, lovation7"
34:29.1,sentence-prediction[1]-updated,reads over my shoulder.,,"290,195",Y,4,0,0,and it is maddening when rolf reads over my shoulder.,,"person1, person7, person3, person2, person4, person5, Unknown, person6, person8","location2, lovation7, lcoation1, location6, location8, location5, location3, location4"
